ISO,Region,Indicator,Dimension,Category,Sex,Age,Year,Unit of measurement,VALUE,Source,Continent,Population,Estimate of firearms in civilian possession,Registered firearms,Unregistered firearms,Total law enforcement firearms,Total military firearms,Country,Subregion
HND,Americas,Victims of intentional homicide,Total,Total,Female,10 -14,2018,Counts,12,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,Total,Total,Male,15 -17,2018,Counts,146,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,Total,Total,Female,15 -17,2018,Counts,31,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,Total,Total,Male,18-19,2018,Counts,196,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,Total,Total,Female,18-19,2018,Counts,26,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,Total,Total,Male,20-24,2018,Counts,619,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,Total,Total,Female,20-24,2018,Counts,47,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,Total,Total,Male,25-29,2018,Counts,578,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,Total,Total,Female,25-29,2018,Counts,50,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,Total,Total,Male,30-44,2018,Counts,1088,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,Total,Total,Female,30-44,2018,Counts,107,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,Total,Total,Male,45-59,2018,Counts,455,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,Total,Total,Female,45-59,2018,Counts,53,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,Total,Total,Male,60 and older,2018,Counts,168,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,Total,Total,Female,60 and older,2018,Counts,28,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by citizenship,National citizens,Male,Total,2018,Counts,3172,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by citizenship,National citizens,Female,Total,2018,Counts,353,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by citizenship,Foreign citizens,Male,Total,2018,Counts,184,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by citizenship,Foreign citizens,Female,Total,2018,Counts,23,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide – City-level data,by location,2nd largest city,Total,Total,2018,Counts,542,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide – City-level data,by location,3rd largest city,Total,Total,2018,Counts,366,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide – City-level data,by location,1st largest city,Total,Total,2018,Counts,202,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Persons arrested/suspected for intentional homicide,Total,Total,Male,Unknown,2018,Counts,0,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Persons arrested/suspected for intentional homicide,Total,Total,Female,Unknown,2018,Counts,0,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Persons arrested/suspected for intentional homicide,Total,Total,Male,0-9,2018,Counts,12,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Persons arrested/suspected for intentional homicide,Total,Total,Female,0-9,2018,Counts,0,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Persons arrested/suspected for intentional homicide,Total,Total,Male,10 -14,2018,Counts,0,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Persons arrested/suspected for intentional homicide,Total,Total,Female,10 -14,2018,Counts,0,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Persons arrested/suspected for intentional homicide,Total,Total,Male,15 -17,2018,Counts,33,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Persons arrested/suspected for intentional homicide,Total,Total,Female,15 -17,2018,Counts,4,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Persons arrested/suspected for intentional homicide,Total,Total,Male,18-19,2018,Counts,107,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Persons arrested/suspected for intentional homicide,Total,Total,Female,18-19,2018,Counts,3,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Persons arrested/suspected for intentional homicide,Total,Total,Male,20-24,2018,Counts,298,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Persons arrested/suspected for intentional homicide,Total,Total,Female,20-24,2018,Counts,6,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Persons arrested/suspected for intentional homicide,Total,Total,Male,25-29,2018,Counts,303,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Persons arrested/suspected for intentional homicide,Total,Total,Female,25-29,2018,Counts,4,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Persons arrested/suspected for intentional homicide,Total,Total,Male,30-44,2018,Counts,590,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Persons arrested/suspected for intentional homicide,Total,Total,Female,30-44,2018,Counts,9,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Persons arrested/suspected for intentional homicide,Total,Total,Male,45-59,2018,Counts,221,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Persons arrested/suspected for intentional homicide,Total,Total,Female,45-59,2018,Counts,4,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Persons arrested/suspected for intentional homicide,Total,Total,Male,60 and older,2018,Counts,82,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Persons arrested/suspected for intentional homicide,Total,Total,Female,60 and older,2018,Counts,0,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Death due to intentional homicide in prison,Total,Total,Total,Total,2018,Counts,7,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,Total,Total,Total,Total,2018,"Rate per 100,000 population",37.9817721287217,RSC/Interpol/OCAVI/NSO/CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,Total,Total,Male,Total,2018,"Rate per 100,000 population",67.8197307670466,NP/CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,Total,Total,Female,Total,2018,"Rate per 100,000 population",7.6393578892578,NP/CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member,Total,Total,2018,"Rate per 100,000 population",0.450579124740834,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Intimate partner,Total,Total,2018,"Rate per 100,000 population",0.122885215838409,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Intimate partner,Male,Total,2018,"Rate per 100,000 population",0.0203174747654424,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Intimate partner,Female,Total,2018,"Rate per 100,000 population",0.227116045356313,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Family member,Total,Total,2018,"Rate per 100,000 population",0.327693908902425,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Family member,Male,Total,2018,"Rate per 100,000 population",0.609524242963271,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Family member,Female,Total,2018,"Rate per 100,000 population",0.0412938264284206,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member,Male,Total,2018,"Rate per 100,000 population",0.629841717728714,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member,Female,Total,2018,"Rate per 100,000 population",0.268409871784734,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by relationship to perpetrator,Other Perpetrator known to the victim,Total,Total,2018,"Rate per 100,000 population",0.348174778208826,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2018,"Rate per 100,000 population",0.589206768197829,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2018,"Rate per 100,000 population",0.103234566071051,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by relationship to perpetrator,Perpetrator unknown to the victim,Total,Total,2018,"Rate per 100,000 population",0,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2018,"Rate per 100,000 population",0,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2018,"Rate per 100,000 population",0,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by relationship to perpetrator,Perpetrator to victim relationship unknown,Total,Total,2018,"Rate per 100,000 population",37.1727777911188,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by relationship to perpetrator,Perpetrator to victim relationship unknown,Male,Total,2018,"Rate per 100,000 population",66.6006822811201,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by relationship to perpetrator,Perpetrator to victim relationship unknown,Female,Total,2018,"Rate per 100,000 population",7.26771345140202,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by situational context,Organized criminal groups or gangs,Total,Total,2018,"Rate per 100,000 population",6.52315687408889,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by situational context,Organized criminal groups or gangs,Male,Total,2018,"Rate per 100,000 population",11.6012780910676,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by situational context,Organized criminal groups or gangs,Female,Total,2018,"Rate per 100,000 population",1.36269627213788,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by situational context,Other criminal activities,Total,Total,2018,"Rate per 100,000 population",3.56367125931387,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
HND,Americas,Victims of intentional homicide,by situational context,Other criminal activities,Male,Total,2018,"Rate per 100,000 population",6.50159192494156,CTS,Americas,8305000.0,1171000,475000.0,696000.0,29000,107720.0,Honduras,Latin America and the Caribbean
